,Unnamed: 0,LUID,Date,Latitude,Longitude,Floor,BuildingID,Time
10295,10295,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99036443693701,-76.9363905101263,3,115,01:40:21
10296,10296,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99036443693701,-76.9363905101263,3,115,01:40:51
10297,10297,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99037687524896,-76.93637684407192,3,115,01:41:21
10298,10298,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10299,10299,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10300,10300,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10301,10301,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10302,10302,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10303,10303,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10304,10304,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10305,10305,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99037687524896,-76.93637684407192,3,115,01:41:27
10306,10306,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99039051033865,-76.93639357644629,3,115,01:45:52
10307,10307,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99034436443187,-76.93628628337696,4,115,01:50:52
10308,10308,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99034436443187,-76.93628628337696,4,115,01:50:52
10309,10309,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99034436443187,-76.93628628337696,4,115,01:50:52
10310,10310,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99034436443187,-76.93628628337696,4,115,01:50:52
10311,10311,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.990389085655174,-76.936373708567,4,115,01:50:52
10312,10312,cb20c2ad84d7a2643ee83c96bb22bb7c04563cc576a8af7e1f1ad6fb5d0e5c8b,2018-02-09,38.99038908636064,-76.93637370503987,4,115,01:50:52
